30,2014/09/26,1,999.87,6304.54
44,2014/09/02,24,493.71,9943.49
62,2014/10/09,7,638.1,9432.87
91,2014/09/13,18,144.87,1933.23
47,2014/04/25,28,460.76,5205.81
19,2014/05/09,23,608.79,4116.18
19,2014/08/29,20,488.84,5049.91
83,2014/08/25,15,485.91,5122.36
65,2014/05/19,6,615.82,1515.01
17,2014/11/03,0,830.34,802.24
73,2014/06/12,3,822.13,9521.51
23,2014/06/17,8,521.15,15.51
76,2014/12/29,1,621.82,2253.95
11,2014/06/20,24,358.53,7839.93
60,2014/04/04,29,545.58,2508
80,2014/04/26,26,616.67,7768.75
72,2014/04/16,20,900.69,3023.87
63,2014/04/24,19,811.18,7796.87
67,2014/03/19,12,703.25,7987.58
88,2014/10/17,21,166.95,861.67
28,2014/10/13,27,430.55,6429.14
68,2014/03/01,24,246.64,8842.49
76,2014/01/08,25,853.22,1929.65
36,2014/10/24,13,695.66,9752.41
7,2014/03/18,28,30.73,6699.3
95,2014/06/17,29,980.63,1096.92
24,2014/06/14,19,630.23,9944.62
1,2014/10/06,3,899.91,7561.23
55,2014/04/23,20,722.13,8509.03
3,2014/07/13,12,387.71,1717.78
48,2014/08/16,21,120.97,3593.35
50,2014/10/17,15,640.81,2510.28
85,2014/10/11,8,761.4,2441.61
4,2014/05/17,17,287.37,9739.41
71,2014/02/12,28,230.79,6694.6
72,2014/07/09,29,232.9,9105.29
44,2014/04/02,28,118.29,6119.84
33,2014/12/12,9,100.26,2616.34
68,2014/07/06,26,786.12,8111.37
27,2014/01/31,22,463.46,6870.74
50,2014/04/23,15,917.5,6834.28
76,2014/09/20,12,517.78,3288.39
21,2014/03/01,4,817.9,8302.44
26,2014/03/09,19,916.22,8603.88
88,2014/11/17,29,828.67,9909.26
56,2014/08/01,21,398.73,4779.11
28,2014/07/31,9,759.27,1098.25
73,2014/10/20,22,986.4,6260.57
10,2014/10/02,15,144.9,4220.28
34,2014/04/15,20,316.76,9418.84
98,2014/09/25,26,192.64,4435.89
66,2014/12/14,10,571.41,799.09
83,2014/03/20,4,626.22,7652.32
24,2014/07/07,9,104.23,9961.81
53,2014/03/07,0,154.54,8435.87
27,2014/07/04,14,690.14,5566.64
15,2014/01/06,20,339.8,7086.8
87,2014/03/03,22,729.68,8511.91
67,2014/01/01,12,785.41,2520.56
16,2014/02/22,4,120.95,500.34
11,2014/06/12,12,145.79,9228.86
84,2014/09/05,28,410.23,7310.01
64,2014/06/28,6,558.44,6091.82
45,2014/10/29,27,720.24,4822.31
23,2014/02/20,27,51.73,5517.99
43,2014/02/06,0,387.54,9248.31
26,2014/07/20,13,277.58,7464.29
81,2014/10/03,22,70.79,8734.03
75,2014/01/07,14,987.75,69.25
12,2014/11/25,8,818.96,9302.01
56,2014/12/21,16,169.35,684.01
73,2014/10/08,5,957.04,3461.24
59,2014/05/02,3,192.47,8415.2
94,2014/10/18,4,677.06,4900.17
20,2014/09/11,5,451.82,8972.89
9,2014/12/01,18,336.42,3878.41
61,2014/06/10,5,98.34,4385.87
10,2014/03/16,21,974.25,245.74
22,2014/09/10,1,824.04,783.17
27,2014/10/25,10,698.24,7765.76
52,2014/06/04,28,575.38,6185.8
97,2014/04/06,3,488.71,8546.57
33,2014/02/13,13,32.45,809.59
39,2014/10/06,16,218.15,845.43
59,2014/05/25,17,543.24,2290.98
54,2014/10/15,16,58.54,6497.33
83,2014/08/21,5,518.57,4306.44
46,2014/02/02,2,935.54,1334.36
81,2014/08/19,20,158.36,5666.29
28,2014/09/17,4,417.47,6776.06
78,2014/11/24,27,695.84,1242.63
5,2014/03/18,0,327.75,2475.08
61,2014/07/09,6,93.28,6747.31
76,2014/07/18,10,94.17,9063.36
25,2014/09/21,27,528.08,4278.99
29,2014/07/01,22,418.63,5902.6
47,2014/02/25,26,368.57,3172.38
39,2014/05/10,4,605.05,5589.95
34,2014/09/13,7,256,5380.89
82,2014/04/25,22,745.97,3723.35
92,2014/06/12,17,998.68,7205.93
62,2014/07/13,7,693.58,8555.32
85,2014/02/24,7,633.07,3726.7
14,2014/01/16,8,692.67,7673.97
3,2014/01/26,18,548.12,758.21
31,2014/10/26,19,756.65,9182.88
57,2014/04/24,4,262.35,8114.92
65,2014/07/01,0,449.24,953.93
41,2014/07/09,7,942.82,6756.72
88,2014/08/07,11,538.25,9584.06
91,2014/01/14,6,269.48,512.29
3,2014/11/26,16,70.06,2451.96
95,2014/12/11,0,377.27,4018.47
43,2014/04/19,20,241.52,2052.57
84,2014/02/16,9,883.82,960.73
58,2014/04/02,13,84.06,5684.28
11,2014/05/03,6,436.86,8649.78
82,2014/07/12,16,132.67,6613.48
73,2014/04/14,28,635.8,4538.03
17,2014/04/22,24,52.95,1312.15
13,2014/07/24,28,105.36,7082.33
49,2014/04/20,7,593.78,7478.76
66,2014/05/21,14,997.81,7246.34
45,2014/05/08,7,488.67,4490.73
24,2014/12/31,0,843.44,6142
26,2014/08/02,17,177.69,6036.97
36,2014/07/20,8,912.16,2912.37
35,2014/11/17,8,59.65,7312.35
5,2014/06/01,14,549.74,1824.23
68,2014/06/29,10,168.38,811.45
4,2014/04/09,26,852.56,7786.27
99,2014/08/27,0,964.33,4442.87
49,2014/03/05,11,800.46,6781.25
25,2014/03/01,15,236.66,9796.83
12,2014/02/01,7,775.19,3414.13
57,2014/04/07,15,426.56,2811.69
91,2014/02/21,16,108.75,3756.74
58,2014/05/06,17,176.85,4221.62
33,2014/06/06,15,527.83,3456.51
94,2014/09/19,22,182.05,6416.21
80,2014/12/10,14,55.52,8461.09
56,2014/02/26,11,227.98,4235.77
4,2014/12/31,21,326.45,2886.44
63,2014/07/17,20,556.37,6353.85
22,2014/06/29,29,477.48,6572.16
65,2014/03/05,2,828.48,593.04
54,2014/04/08,29,681.73,1912.78
94,2014/02/27,3,776.12,6923.1
41,2014/08/06,9,616.74,9862.37
41,2014/11/21,21,669.43,4051.59
47,2014/08/14,9,393.52,5054.3
53,2014/09/15,18,764.12,7767.27
61,2014/12/15,12,353.57,864.24
55,2014/12/04,17,834.72,8071.41
95,2014/11/28,23,740.28,3087.34
56,2014/01/16,0,121.44,2705.29
30,2014/07/09,7,677.89,2243.67
76,2014/01/17,8,522.57,5219.87
79,2014/10/06,26,909.61,1683.27
82,2014/02/09,10,834.66,144.48
74,2014/01/27,13,175.16,188.37
4,2014/06/08,0,98.17,3437.8
15,2014/04/03,4,761.44,2054.84
48,2014/06/08,0,519.78,1247.73
72,2014/12/30,23,983.19,2950.84
40,2014/03/28,29,939.19,2556.64
21,2014/02/01,29,731.02,1983.1
79,2014/11/15,28,547.99,7685.53
5,2014/08/07,4,844.31,9307.69
16,2014/03/22,4,2.2,1936.07
79,2014/05/06,12,687.16,8375
28,2014/11/09,11,28.59,4601.52
24,2014/06/25,5,162.04,3486.33
1,2014/06/01,8,197.8,7211.55
79,2014/12/23,21,811.25,7709.04
42,2014/04/06,26,453.63,9024.77
41,2014/07/05,5,456.52,5225.16
91,2014/11/18,11,343.15,3459.23
55,2014/02/20,29,584.16,8100.46
84,2014/05/22,10,456.01,3445.1
99,2014/04/19,20,83.83,6512.6
77,2014/09/12,26,634.14,6814.32
52,2014/02/20,27,116.53,5524.95
69,2014/05/09,22,980.63,6607.78
83,2014/11/08,10,280.65,1415.41
14,2014/04/20,14,604.53,87.9
52,2014/09/19,18,768.49,8280.04
10,2014/06/14,23,617.1,3166.1
69,2014/06/18,1,460.33,6759.28
98,2014/09/11,4,417.84,6240.77
99,2014/02/26,11,39.41,3865.8
22,2014/05/07,16,556.92,3944.81
24,2014/04/20,26,613.41,9547.56
81,2014/06/30,16,960.7,7874.1
80,2014/08/30,19,409.05,3993.53
93,2014/06/18,27,798.88,3912.53
22,2014/01/10,14,755.57,462.12
27,2014/08/30,8,606.51,22.06
24,2014/04/09,11,345.5,8774.06
11,2014/12/28,3,779.74,4139.68
59,2014/02/23,0,668.73,929.59
80,2014/07/05,1,117.76,6476.74
16,2014/06/04,17,311.5,4720.94
11,2014/04/01,20,515.49,2040.3
55,2014/06/27,3,952.92,6682.34
20,2014/03/13,7,18.67,8289.1
81,2014/07/16,29,873.11,1982.8
61,2014/06/09,3,828.31,4977.48
56,2014/05/06,23,354.76,1906.68
8,2014/02/25,5,849.78,3780.35
96,2014/02/28,9,96.94,179.84
69,2014/12/14,8,49.83,1175.13
42,2014/06/14,4,874.24,1638.45
4,2014/02/19,20,108.74,6826.56
46,2014/04/04,13,296.02,4879.81
94,2014/03/06,25,240.69,8051.81
22,2014/05/14,21,639.69,3510.41
1,2014/02/09,22,871.34,8966.71
81,2014/06/07,25,908.51,5656.5
51,2014/04/06,6,974.24,7210.52
53,2014/03/08,10,547.79,4027.92
98,2014/04/01,18,200.01,8304.4
13,2014/01/08,12,257.14,3911.1
44,2014/04/17,0,888.44,1922.35
33,2014/02/11,16,212.78,5782.84
51,2014/09/01,5,500.23,6659.21
58,2014/09/21,23,104.31,3312.06
34,2014/08/01,28,820.68,2979.28
79,2014/09/06,18,579.79,5224.69
82,2014/01/08,2,135.78,6061.85
30,2014/04/05,24,83.78,6468.03
37,2014/09/30,29,476.21,2115.2
0,2014/05/09,2,307.72,1388.69
23,2014/11/16,4,409.36,6722.88
28,2014/05/11,12,126.57,8962.15
47,2014/08/27,3,329.05,5064.9
23,2014/07/22,12,598.46,3208.95
23,2014/06/08,1,643.98,3937.77
95,2014/12/25,2,104.9,1351.61
35,2014/02/12,3,167.5,3913.93
44,2014/12/07,6,873.25,1381.01
85,2014/02/23,27,642.63,9078.14
93,2014/09/04,5,874.52,3408.82
59,2014/10/15,12,242.99,7259.72
74,2014/03/07,29,610.19,3118.82
9,2014/09/18,2,477.44,5573
68,2014/06/01,1,306.73,4518.47
59,2014/12/29,7,993.55,7335.91
63,2014/09/20,22,749.31,8299.97
93,2014/08/30,18,976.86,474.58
15,2014/04/28,23,452.44,3545.78
3,2014/11/26,3,443.28,2530.71
4,2014/08/08,10,533.97,409.53
77,2014/11/07,24,689.59,4354.4
11,2014/05/16,3,684.94,8987.03
83,2014/03/21,18,539.42,7448.62
13,2014/12/20,18,136.91,8161.66
99,2014/02/15,25,650.23,571.1
2,2014/11/30,8,114.71,1163.52
18,2014/05/20,8,311.69,8019.41
19,2014/10/16,2,263.54,4763.53
82,2014/11/14,18,234.68,726.99
81,2014/12/02,10,180.04,7518.74
62,2014/02/25,2,19.25,7252.81
41,2014/12/04,7,436.15,3332.76
45,2014/01/12,5,447.65,7881.87
57,2014/02/02,26,585.83,6648.15
80,2014/07/14,7,602.09,5581.38
74,2014/12/11,22,345.54,4116
20,2014/01/08,0,441.79,6969.75
19,2014/08/19,17,517.21,7987.88
88,2014/04/16,26,252.27,4744.18
72,2014/09/30,14,469.15,2789.61
1,2014/01/24,15,134.16,2172.86
73,2014/07/18,13,696.38,597.81
63,2014/05/15,20,760.34,3661.12
58,2014/05/24,12,757.98,8443.12
4,2014/02/23,26,803.66,712.15
78,2014/03/27,21,612.48,4215.07
52,2014/07/23,14,231.67,462.37
80,2014/08/29,27,203.28,4823.74
38,2014/08/18,11,259.91,8731.68
82,2014/05/03,19,444.52,8773.42
17,2014/03/03,28,580.93,4902.44
12,2014/12/04,11,324.58,2306.47
56,2014/09/23,8,944.06,7462.8
3,2014/01/09,1,454.59,9463.06
0,2014/01/31,12,940.46,6846.03
86,2014/01/22,0,344.87,9883.84
37,2014/09/14,16,423.61,1583.65
95,2014/06/18,4,168.22,4755.31
19,2014/11/26,6,316.03,7809.87
93,2014/11/16,27,8.92,3554.97
73,2014/01/30,23,581.64,9228.05
58,2014/10/14,6,524.62,5780.16
81,2014/12/08,12,811.53,6034.85
57,2014/08/26,21,584.92,7932.81
2,2014/06/10,20,176.17,7190.24
34,2014/09/02,22,494.41,194.89
13,2014/05/12,19,861.07,5.32
20,2014/03/24,1,696.47,3056.35
21,2014/07/22,15,793.51,917.79
55,2014/09/04,11,875.61,9925.08
17,2014/12/13,13,753.62,8394.24
72,2014/04/09,19,845.58,5450.98
50,2014/08/23,5,872.15,7440.99
13,2014/03/30,20,119.29,4630.82
77,2014/05/15,11,431.29,5165.37
12,2014/06/07,12,92.99,6863.68
49,2014/06/17,16,898.42,8667
52,2014/06/20,0,959.92,5718.49
22,2014/05/19,2,970.44,9985.68
55,2014/06/03,9,599.68,2030.8
39,2014/12/23,17,933.9,838.39
69,2014/06/16,9,267.88,5481.41
75,2014/08/31,24,214.85,5577.99
30,2014/02/06,13,44.71,7817.9
90,2014/10/04,3,827.23,4446.05
43,2014/05/29,3,164.05,3340.49
70,2014/11/20,22,887.34,3465.36
94,2014/10/17,10,215.85,5385.36
73,2014/05/04,1,181.74,3675.09
46,2014/05/30,29,880.89,4030.28
11,2014/04/07,10,840.74,7423.28
22,2014/08/31,23,918.51,8245.51
41,2014/12/17,3,927.42,9389.12
18,2014/05/12,27,789.38,8329.32
42,2014/11/30,1,367.71,3466.24
92,2014/08/25,10,317.42,6532.51
85,2014/11/23,7,103.26,8716.2
61,2014/09/07,4,183.79,4989.78
8,2014/10/29,0,133.24,6361.78
67,2014/10/27,19,669.91,9131.57
8,2014/09/04,7,758.97,4139.54
97,2014/09/30,19,901.3,6835.61
30,2014/01/27,27,51.13,4403.15
93,2014/12/01,7,336.05,3918.34
50,2014/11/09,22,185.76,7424.39
32,2014/03/31,6,305.38,5556.83
89,2014/12/21,0,540.26,6804.58
62,2014/12/24,15,871.69,3930.97
4,2014/08/05,12,580.15,8192.22
50,2014/02/26,1,60.51,9047.8
36,2014/06/14,17,75.62,5838.05
11,2014/02/15,0,789.61,6308.11
61,2014/09/28,14,718.24,3103.65
93,2014/06/21,2,32.2,4768.32
27,2014/03/22,21,818.43,9343.06
66,2014/12/22,5,278.25,7026.87
23,2014/07/02,0,894.99,1707.6
53,2014/02/17,8,447.14,9628.03
66,2014/05/19,0,658.46,8052.25
40,2014/02/28,16,318.39,9399.9
58,2014/04/09,23,782.48,6487.95
59,2014/09/27,27,610.29,5418.32
40,2014/03/05,3,36.17,7232.11
94,2014/01/11,2,458.39,7753.46
41,2014/07/22,3,638.11,2578.28
83,2014/09/15,6,291.44,2484.4
2,2014/03/23,21,3.13,8294.48
90,2014/09/26,6,175.42,305.51
23,2014/06/20,16,497.87,2263.76
98,2014/11/28,1,737.35,8817.07
3,2014/07/10,13,714.04,4549.25
45,2014/03/03,8,643.79,870.61
76,2014/10/25,0,307.91,8648.43
23,2014/12/01,9,834.9,7254.07
65,2014/08/14,20,774.27,6308.92
30,2014/09/29,1,683.46,7295.1
57,2014/10/01,18,960.42,4791.03
43,2014/09/05,0,525.91,7251.48
42,2014/11/13,29,962.17,5693.08
1,2014/09/12,20,210.71,3411.62
53,2014/09/28,5,625.89,9917.93
59,2014/08/25,9,260.92,6483.06
47,2014/01/01,5,938.42,6193.95
9,2014/09/13,16,145.36,9516.67
48,2014/03/22,18,723.57,3874.85
29,2014/11/28,8,262.04,149.85
79,2014/02/12,14,795.7,8237.82
72,2014/01/02,26,139.33,5920.4
63,2014/03/23,14,97.56,8307.06
35,2014/11/25,4,156.55,5662.65
27,2014/10/13,29,105,402.77
9,2014/10/09,4,824.05,2778.31
49,2014/12/06,3,106.99,6840.63
5,2014/10/06,19,234.71,7658.19
60,2014/08/02,12,411.66,8827
45,2014/06/29,11,378.19,3253.35
93,2014/10/27,22,179.53,3114.63
23,2014/07/09,16,95.08,3018.24
57,2014/03/04,11,620.24,768.78
28,2014/02/05,3,894.63,2920.53
15,2014/08/07,13,89.34,1378.41
90,2014/03/11,25,766.63,9603.49
48,2014/03/03,2,94.58,4767.71
51,2014/05/15,29,280.25,6341.11
57,2014/07/13,17,617.8,8671.06
99,2014/12/08,16,863.7,2245.72
88,2014/09/10,9,566.31,823.73
15,2014/12/20,28,713.54,7808.16
8,2014/09/13,25,41.71,4647.36
61,2014/10/06,20,840.88,8649.04
74,2014/03/20,13,583.14,2277.76
28,2014/11/26,1,172.92,1589.25
21,2014/12/18,17,913.88,6870
85,2014/10/21,2,701.56,9251.41
6,2014/07/06,9,498.26,3373.73
24,2014/02/12,24,348.21,2535.52
71,2014/10/22,17,90.99,7969.26
22,2014/03/16,25,386.09,3839.64
77,2014/03/07,6,176.49,5941.94
52,2014/12/10,14,675.81,8942.2
58,2014/11/01,23,797.99,1255.9
67,2014/04/22,11,660.18,3375.74
17,2014/11/11,23,213.66,7308.11
84,2014/01/04,17,65.68,65.74
54,2014/03/20,12,465.61,3090.45
32,2014/08/22,2,358.17,4689.63
0,2014/03/05,2,586.27,2849.09
27,2014/12/07,20,588.25,3043.21
41,2014/10/30,24,43.05,1151.92
32,2014/02/28,2,852.01,4567.01
94,2014/12/29,5,92.67,7938.21
37,2014/08/25,21,389.65,1214.29
2,2014/05/12,5,770.99,5454.36
97,2014/04/08,28,238.33,6484.26
73,2014/10/16,22,549.37,9110.7
9,2014/07/15,10,32.65,4393.64
52,2014/06/07,6,938.23,3931.22
15,2014/07/23,18,912.03,520.34
91,2014/03/17,6,570.92,5798.06
44,2014/05/06,14,402.91,3639.08
11,2014/08/24,4,768.06,2202.15
67,2014/01/27,4,454.44,4544.74
44,2014/03/25,2,506.33,6002.45
69,2014/12/14,6,60.57,8948.17
43,2014/01/30,18,257.62,966.96
15,2014/03/10,19,463.5,1908.46
38,2014/04/11,15,113.1,9786.34
52,2014/01/09,16,195.68,9313.6
75,2014/06/06,12,885.15,7707.08
27,2014/03/28,10,527.02,8850.41
78,2014/01/14,22,221.62,7823.76
25,2014/07/27,21,104.75,5178.31
41,2014/06/08,8,607.21,8039.77
92,2014/02/15,26,750.67,9504.63
53,2014/11/23,12,642.12,1788.24
41,2014/04/02,1,740.24,3836.7
0,2014/03/17,29,382.49,7348.36
73,2014/11/15,16,441.15,615.88
52,2014/01/08,6,74.68,3736.37
63,2014/05/02,24,493.71,7294.6
29,2014/10/07,9,612.8,4038.7
52,2014/02/10,27,879.89,4234.33
1,2014/10/15,7,746.95,1488.88
9,2014/06/14,5,8.56,8872.18
0,2014/08/31,25,807.73,943.31
74,2014/04/07,27,852.23,9189.33
31,2014/08/11,20,884.11,1321.52
39,2014/11/05,22,734.59,2038.69
35,2014/02/15,14,521.51,2660.47
86,2014/08/17,14,295,9991.37
89,2014/03/28,13,141.49,1973.94
54,2014/07/28,5,841.64,1012.94
6,2014/02/02,15,132.43,781.93
64,2014/04/23,0,246,967.38
59,2014/07/08,24,542.91,386.33
62,2014/11/06,5,415.44,4239.79
31,2014/05/23,27,431.23,493.46
65,2014/07/20,4,203.63,9415.07
61,2014/07/11,11,777.54,8911.04
49,2014/04/16,9,928.35,6429.31
67,2014/03/13,29,741.25,5546.02
89,2014/11/05,15,92.27,1915.39
78,2014/12/15,9,438.37,1653.48
88,2014/01/11,15,379.96,3175.53
10,2014/01/26,2,535.39,1367.27
89,2014/04/02,22,668.27,4749.36
94,2014/11/10,23,727.09,8614.68
28,2014/03/06,29,256.11,787.93
76,2014/01/16,29,259.24,545.13
88,2014/10/27,18,357.16,1736.42
96,2014/04/27,20,608.3,6384.21
94,2014/06/04,28,285.7,7685.5
42,2014/06/17,16,474.33,1155.07
49,2014/08/31,8,979.12,9390.64
54,2014/12/04,5,441.88,3120.29
53,2014/05/31,17,556.98,8116.89
88,2014/03/20,26,47.46,6664.87
93,2014/09/26,26,469.76,750.04
54,2014/05/24,19,843.71,9713.44
24,2014/08/08,2,770.93,2956.53
40,2014/12/30,13,119.82,9335.22
7,2014/12/03,28,735.48,780.35
18,2014/04/11,21,272.96,3527.24
52,2014/11/26,8,590.3,545.11
20,2014/09/23,22,72.89,5198.03
13,2014/01/02,17,977.19,122.26
85,2014/07/20,21,488.26,2516.44
72,2014/03/01,0,225.99,5931.96
21,2014/11/02,23,886.32,3550.23
16,2014/03/24,28,778.08,1909.29
30,2014/01/16,21,188.53,6318.25
32,2014/12/21,6,576.23,3158.02
57,2014/08/12,18,765.93,3317.42
11,2014/10/19,29,665.55,2230.13
69,2014/04/05,15,505.98,3980.38
37,2014/06/19,28,591.58,9392.63
63,2014/11/08,7,959.79,1145.42
56,2014/10/14,23,737.01,6874.79
84,2014/11/07,21,465.11,1122.35
25,2014/05/26,25,724.9,4588.95
37,2014/01/10,3,417.4,5349.15
56,2014/02/16,2,875.07,650.04
32,2014/02/21,21,491.48,9719.83
52,2014/11/06,24,689.53,6915.99
14,2014/03/02,11,664.56,7225.95
65,2014/06/09,12,487.95,5667.86
6,2014/07/23,19,745.54,2460.62
83,2014/05/14,17,591.68,4404.66
59,2014/09/30,10,636.48,8218.45
27,2014/12/05,26,93.42,8526
42,2014/05/25,2,680.41,8253.99
2,2014/10/22,28,330.91,2139.84
10,2014/07/04,7,548.71,2140.44
52,2014/10/09,7,244.42,4666.7
19,2014/03/14,24,256.46,2399
38,2014/12/14,7,931.61,2845.81
26,2014/04/13,17,392.03,5465.12
93,2014/05/12,27,674.58,9904.41
80,2014/07/13,3,683.25,1954.21
43,2014/06/08,13,841.63,6041
77,2014/12/17,5,660.23,2480.73
78,2014/10/11,1,353.98,2173.81
55,2014/02/20,27,158.68,5729.39
40,2014/04/21,3,824.59,7047.31
15,2014/07/10,28,192.13,3064
10,2014/10/12,14,699.13,1014.49
59,2014/06/27,7,611.46,7174.18
47,2014/05/16,16,697.66,5284.41
31,2014/04/01,10,908.91,8681.6
48,2014/04/04,15,114.07,2758.05
64,2014/11/07,18,965.88,4310.44
5,2014/10/22,13,97.91,490.64
13,2014/11/01,7,19.91,1935.77
53,2014/03/28,28,567.24,7428.31
4,2014/10/05,14,492.9,2190.91
45,2014/04/14,1,669.93,3106.75
95,2014/04/01,16,363.3,9110.96
94,2014/02/12,0,75.82,149.44
13,2014/06/08,0,710.04,2521.17
9,2014/01/07,6,483.73,9129.53
61,2014/05/29,7,738.72,6496.74
12,2014/05/01,19,896.94,8552.33
87,2014/09/08,24,382.1,813.31
27,2014/05/15,29,243.25,1669.12
13,2014/12/12,6,817.01,5159.92
72,2014/09/23,21,364.37,5982.82
43,2014/12/03,7,56.5,1415.92
68,2014/11/30,10,516.57,8382.48
3,2014/02/08,29,805.37,5871.34
93,2014/04/27,27,688.2,2982.21
45,2014/04/20,13,360.71,4056.11
46,2014/07/17,21,93.92,1346.65
91,2014/11/26,20,975.62,4274.21
40,2014/04/14,18,509.43,798.52
44,2014/10/02,22,877.33,5115.87
77,2014/01/26,12,899.38,0.02
57,2014/06/29,3,287.77,4479.09
50,2014/05/12,0,506.9,6895.11
64,2014/08/18,26,695.38,2130.44
16,2014/04/13,10,87.8,8018.55
74,2014/05/19,22,163.17,8112.07
33,2014/11/24,1,152.51,4381.26
90,2014/02/14,17,878.39,9232.37
51,2014/07/23,6,946.96,6691.42
53,2014/07/23,29,371.39,1608.22
85,2014/09/20,21,643.35,2859.21
51,2014/08/29,2,772.15,4168.24
44,2014/10/13,13,593.32,4080.39
36,2014/02/02,21,526.06,1070.81
18,2014/04/26,15,775.01,4755.62
98,2014/02/14,0,743.8,7689.78
55,2014/05/20,14,751.17,5335.23
61,2014/05/24,15,758.94,5300.8
83,2014/03/31,1,806.27,8207.22
81,2014/07/28,29,60.76,3576.56
51,2014/05/15,5,893.29,2621.03
45,2014/10/08,23,323.13,293.04
63,2014/12/22,6,276.34,8954.44
31,2014/03/14,27,910.87,1199.8
27,2014/03/14,26,905.15,6599.93
69,2014/08/18,20,618.62,4399.99
93,2014/06/04,16,925.8,451.16
36,2014/04/03,15,277.05,2708.31
87,2014/01/18,17,124.87,6989.78
4,2014/09/04,14,31.59,1945.46
50,2014/10/22,18,821.82,4038.56
1,2014/08/12,16,519.18,7837.01
39,2014/06/21,1,972.2,9865.13
52,2014/07/28,4,18.41,3947.48
18,2014/08/31,21,58.23,2108.05
24,2014/04/04,21,107.98,1639.93
42,2014/02/21,15,478.81,9825.28
96,2014/05/09,26,671.87,57.05
18,2014/10/26,12,877.27,3769.59
0,2014/01/11,28,289.55,3674.82
88,2014/04/10,21,389.9,7461.35
84,2014/05/16,17,97.36,3270.07
85,2014/07/18,7,210.17,8761.22
23,2014/08/03,28,341.35,2262.42
46,2014/07/27,9,347.06,6525.53
93,2014/08/05,4,958.28,3510.31
80,2014/02/03,14,750.59,4824.12
61,2014/03/16,25,81.58,9263.43
71,2014/02/23,19,161.18,1435.06
92,2014/03/12,20,569.79,3056.64
81,2014/07/25,16,131.31,2199.74
47,2014/01/10,2,1.1,620.43
16,2014/06/15,22,722.15,8109.37
38,2014/09/02,17,617.83,3898.18
56,2014/04/13,7,269.93,6486.36
97,2014/11/29,13,653.17,5866.08
38,2014/09/01,26,501.5,9298.34
25,2014/10/11,0,533.87,7502.8
0,2014/02/15,22,762.91,5058.15
33,2014/01/24,10,129.05,7475.41
64,2014/02/03,6,422.24,7452.89
7,2014/08/13,21,486.05,1891.08
32,2014/06/01,0,444.37,9367.57
63,2014/08/28,13,700.66,3817.19
15,2014/04/04,9,584.74,2536.49
20,2014/04/27,15,963.74,187.82
90,2014/10/03,1,72.62,4521.82
86,2014/05/14,3,175.32,9422.23
86,2014/07/24,1,642.39,979.88
57,2014/05/03,6,786.67,2502.42
85,2014/01/11,1,74.39,1874.58
72,2014/07/08,15,595.63,4125.8
83,2014/12/04,20,660.56,3024.09
8,2014/04/15,9,702.44,7749.28
0,2014/02/16,13,456.91,367.63
22,2014/02/09,16,562.09,554.66
43,2014/08/04,4,915.82,5043.79
47,2014/11/04,20,331.03,197.89
64,2014/10/24,0,308.58,7886.03
90,2014/09/14,9,352.15,3519.8
99,2014/04/30,22,101.89,7939.41
98,2014/04/23,15,242.84,3633.4
85,2014/01/27,10,748.43,6878.04
15,2014/06/09,0,869.31,7653.63
32,2014/07/16,24,807.99,2459.08
96,2014/10/11,25,233.32,3162.62
97,2014/03/02,9,76.71,5393.46
24,2014/04/25,26,258.03,2511.47
30,2014/12/17,18,383.7,3269.11
6,2014/05/08,18,84.68,5224.73
6,2014/05/07,29,128.7,8995.92
40,2014/06/05,5,255.79,163.28
62,2014/01/21,2,561.89,9923.5
56,2014/07/14,26,129.64,2222.24
30,2014/10/09,21,170.99,3726.27
61,2014/04/20,27,283.89,5761.92
60,2014/02/10,26,592.78,9559.28
37,2014/02/15,4,988.09,1496.56
23,2014/05/28,4,915.09,480.72
44,2014/07/04,20,175.64,9823.23
68,2014/03/28,2,464.88,1417.96
98,2014/04/12,19,811.41,3907.89
93,2014/08/17,4,493.59,6402.89
58,2014/01/28,5,846.25,4031.76
20,2014/11/10,27,823.26,1196.51
98,2014/02/04,16,7.33,4973.79
7,2014/06/26,19,266.54,5781.2
38,2014/11/17,9,177.41,3741.57
99,2014/02/11,12,914.94,6079.47
16,2014/10/14,17,638.02,8961.74
45,2014/03/02,15,642.51,7637.06
42,2014/07/31,22,743.57,7327.89
14,2014/06/17,28,723.57,2191.22
23,2014/05/10,6,783.42,1263.09
24,2014/01/02,3,333.8,7857.85
76,2014/10/20,18,582,8921.52
0,2014/06/17,13,29.18,1512.85
56,2014/12/01,3,78.8,7199.07
89,2014/04/10,21,566.94,3077
34,2014/08/28,16,108.91,9490.63
33,2014/01/26,8,528,7188.39
50,2014/03/15,4,200.07,1680.37
76,2014/03/30,1,267.62,1267.86
73,2014/03/16,1,125.73,5795.9
68,2014/02/10,27,157.15,5040.26
95,2014/07/25,24,250.98,7074.16
93,2014/06/25,2,489.44,9466.42
12,2014/01/28,16,28.31,5413.03
59,2014/06/15,10,129.72,6244.38
74,2014/10/26,25,164.69,9593.49
93,2014/03/13,4,792.4,3468.44
80,2014/10/07,9,225.88,3176.81
83,2014/02/27,9,838.96,5983.55
70,2014/06/25,25,368.32,3541.78
86,2014/08/04,12,664.08,3590.22
49,2014/11/14,14,61.07,3343.85
95,2014/03/24,15,131.85,5786.3
